FranchiseeName,FranchiseeID,StoreID,StoreName
Jannelle Ryan,2648,101938,101938 - Carey
Ricki Winspurr,2369,101937,101937 - Warrior
Celia Hagergham,2430,101936,101936 - Barnett
Reese Gasnell,2245,101936,101936 - Barnett
Garwin Aspden,2207,101935,101935 - Lien
Ofella Skatcher,2435,101934,101934 - Starling
Ben Ragot,2104,101933,101933 - Northland
Xena Graine,2143,101932,101932 - Brickson Park
Devland Hulks,2243,101931,101931 - Corben
Elaina Trevaskus,2237,101930,101930 - Mallard
Laurent Jedras,2151,101930,101930 - Mallard
Mord McTerry,2551,101929,101929 - Hansons
Ambrosius Bargh,2277,101928,101928 - Prairie Rose
Dion Huggan,2406,101927,101927 - Clyde Gallagher
Mayor Swenson,2424,101926,101926 - Lake View
Maye Deuss,2353,101925,101925 - Twin Pines
Stanislas Caughte,2560,101924,101924 - Transport
Ambrosius Bargh,2277,101923,101923 - Hoepker
Chrissy Shields,2008,101922,101922 - Florence
Ben Ragot,2104,101921,101921 - Fieldstone
Abbi Sher,2035,101920,101920 - Nancy
Celia Hagergham,2430,101919,101919 - Farragut
Ofella Skatcher,2435,101918,101918 - Oxford
Ofella Skatcher,2435,101917,101917 - Heath
Ferdie Tschersich,2498,101916,101916 - Jenifer
Bevan Felten,2658,101916,101916 - Jenifer
Laurie Lunk,2599,101915,101915 - Mifflin
Niven Gowling,2001,101914,101914 - Portage
Vanni Piscopo,2507,101913,101913 - Gina
Dion Huggan,2406,101912,101912 - Kenwood
Egbert Tissier,2372,101911,101911 - Moulton
Laurie Lunk,2599,101910,101910 - Orin
Xena Graine,2143,101909,101909 - Mallory
Berenice Beverstock,2338,101908,101908 - Sundown
Lyndel Farrear,2105,101907,101907 - Colorado
Osbourn Sharvell,2033,101906,101906 - Thompson
Jannelle Ryan,2648,101905,101905 - Delladonna
Laurie Lunk,2599,101904,101904 - Sunnyside
Whitney Phette,2174,101903,101903 - Muir
Whitney Phette,2174,101902,101902 - Dwight
Xena Graine,2143,101901,101901 - Loftsgordon
Bianca Bonnick,2548,101901,101901 - Loftsgordon
Jeniece Baniard,2503,101900,101900 - Sunbrook
Catie Negus,2580,101899,101899 - Algoma
Wang Karby,2259,101898,101898 - Oak
Ben Ragot,2104,101897,101897 - Novick
Oberon Fuller,2610,101896,101896 - Atwood
Lyndel Farrear,2105,101895,101895 - Bobwhite
Maye Deuss,2353,101894,101894 - Ohio
Verge Samper,2184,101893,101893 - Green Ridge
Laird O'Brogane,2468,101892,101892 - Moland
Selia Woolerton,2443,101891,101891 - Bunting
Abbi Sher,2035,101890,101890 - Dryden
Reese Gasnell,2245,101889,101889 - Doe Crossing
Ben Ragot,2104,101888,101888 - Pankratz
Celia Hagergham,2430,101887,101887 - Reindahl
Bianca Boyne,2273,101886,101886 - Thompson
Selia Woolerton,2443,101885,101885 - Bobwhite
Wang Karby,2259,101884,101884 - Arrowood
Berenice Beverstock,2338,101883,101883 - Ohio
Ambrosius Bargh,2277,101882,101882 - Chive
Morty Ridehalgh,2251,101881,101881 - Mosinee
Trudie Napoleone,2154,101880,101880 - Merry
Maye Deuss,2353,101879,101879 - Twin Pines
Ben Ragot,2104,101878,101878 - Meadow Ridge
Xena Graine,2143,101877,101877 - Pennsylvania
Vanni Piscopo,2507,101876,101876 - Cardinal
Wang Karby,2259,101875,101875 - Upham
Clifford Barock,2187,101874,101874 - Warrior
Germaine Ower,2039,101873,101873 - Troy
Concordia Vicary,2463,101872,101872 - Scoville
Gale Reader,2461,101871,101871 - Magdeline
Vivienne Plum,2140,101870,101870 - Fieldstone
Devan Christophers,2269,101869,101869 - Ridge Oak
Ofella Skatcher,2435,101868,101868 - Dorton
Xena Graine,2143,101867,101867 - Tennyson
Glenden Glenn,2429,101866,101866 - Hintze
Trudie Napoleone,2154,101865,101865 - Tony
Vanni Piscopo,2507,101864,101864 - Shelley
Ricki Winspurr,2369,101863,101863 - Randy
Leonelle Berrington,2165,101862,101862 - Charing Cross
Xena Graine,2143,101861,101861 - Fordem
Vanni Piscopo,2507,101860,101860 - Emmet
Laird O'Brogane,2468,101859,101859 - Mendota
Goldina Garred,2150,101858,101858 - Clove
Oberon Fuller,2610,101857,101857 - Golf View
Xena Graine,2143,101856,101856 - Pankratz
Maye Deuss,2353,101855,101855 - David
Bianca Boyne,2273,101854,101854 - Pond
Laurie Lunk,2599,101853,101853 - Kings
Cletis Jan,2195,101852,101852 - Anderson
Gale Reader,2461,101851,101851 - Waywood
Estelle Clementel,2397,101850,101850 - Dennis
Berenice Beverstock,2338,101849,101849 - Kingsford
Egbert Tissier,2372,101848,101848 - Elgar
Ofella Skatcher,2435,101847,101847 - Kinsman
Laird O'Brogane,2468,101846,101846 - Beilfuss
Stanwood Kleszinski,2460,101845,101845 - Helena
Stanwood Kleszinski,2460,101844,101844 - Stone Corner
Abrahan Tarply,2200,101843,101843 - Riverside
Berenice Beverstock,2338,101842,101842 - Dwight
Uriel Loxton,2124,101841,101841 - Ludington
Rudolf Jellett,2400,101840,101840 - Becker
Xena Graine,2143,101839,101839 - Park Meadow
Normy Keenlayside,2607,101838,101838 - Dapin
Xena Graine,2143,101837,101837 - Mandrake
Wang Karby,2259,101836,101836 - Blaine
Ofella Skatcher,2435,101835,101835 - Green Ridge
Ambrosius Bargh,2277,101834,101834 - Grim
Concordia Vicary,2463,101833,101833 - Golf
Ofella Skatcher,2435,101832,101832 - Ryan
Chrissy Shields,2008,101831,101831 - Susan
Estevan Wollen,2416,101830,101830 - Schiller
Maye Deuss,2353,101829,101829 - Aberg
Berenice Beverstock,2338,101828,101828 - Schiller
Morty Ridehalgh,2251,101827,101827 - Bartelt
Egbert Tissier,2372,101826,101826 - Talisman
Cass Broxholme,2413,101825,101825 - Menomonie
Laird O'Brogane,2468,101824,101824 - Sullivan
Ofella Skatcher,2435,101823,101823 - Donald
Karola Glennon,2217,101822,101822 - Dexter
Trudie Napoleone,2154,101821,101821 - Killdeer
Normy Keenlayside,2607,101820,101820 - 6th
Estevan Wollen,2416,101819,101819 - Comanche
Bianca Boyne,2273,101818,101818 - Kennedy
Leonelle Berrington,2165,101817,101817 - Lukken
Berenice Beverstock,2338,101816,101816 - Elgar
Leonelle Berrington,2165,101815,101815 - Debs
Ricki Winspurr,2369,101814,101814 - Lukken
Whitney Phette,2174,101813,101813 - Rigney
Ben Ragot,2104,101812,101812 - Mitchell
Krisha De Giorgi,2355,101811,101811 - Darwin
Dion Huggan,2406,101810,101810 - West
Xena Graine,2143,101809,101809 - Trailsway
Oberon Fuller,2610,101809,101809 - Trailsway
Levin Stroder,2139,101808,101808 - Jenifer
Devland Hulks,2243,101807,101807 - Nova
Levin Stroder,2139,101806,101806 - Manufacturers
Levin Stroder,2139,101805,101805 - Briar Crest
Christoph Wreak,2390,101804,101804 - Bunker Hill
Jazmin Scrancher,2379,101803,101803 - Corben
Karrie Greenway,2584,101802,101802 - Northview
Levin Stroder,2139,101801,101801 - Memorial
Levin Stroder,2139,101800,101800 - Pennsylvania
Vinson Staples,2438,101799,101799 - Westend
Vinson Staples,2438,101798,101798 - Washington
Levin Stroder,2139,101797,101797 - Declaration
Pooh Posner,2049,101796,101796 - Milwaukee
Jazmin Scrancher,2379,101795,101795 - Washington
Levin Stroder,2139,101794,101794 - Briar Crest
Levin Stroder,2139,101793,101793 - Rieder
Dion Huggan,2406,101792,101792 - 2nd
Ricki Winspurr,2369,101791,101791 - Novick
Jazmin Scrancher,2379,101790,101790 - Bashford
Ricki Winspurr,2369,101789,101789 - Nova
Levin Stroder,2139,101788,101788 - Killdeer
Ricki Winspurr,2369,101787,101787 - Burrows
Estevan Wollen,2416,101786,101786 - Katie
Gabey Folkard,2136,101786,101786 - Katie
Vinson Staples,2438,101785,101785 - Granby
Levin Stroder,2139,101784,101784 - Londonderry
Ambrosius Bargh,2277,101783,101783 - Charing Cross
Xena Graine,2143,101782,101782 - Old Shore
Xena Graine,2143,101781,101781 - Rigney
Osbourn Sharvell,2033,101780,101780 - Sundown
Xena Graine,2143,101779,101779 - Carey
Egbert Tissier,2372,101778,101778 - High Crossing
Levin Stroder,2139,101777,101777 - Daystar
Jazmin Scrancher,2379,101776,101776 - Clarendon
Levin Stroder,2139,101775,101775 - Fulton
Levin Stroder,2139,101774,101774 - Sunbrook
Levin Stroder,2139,101773,101773 - Victoria
Eryn Tathacott,2320,101772,101772 - Green
Mord McTerry,2551,101771,101771 - Menomonie
Levin Stroder,2139,101770,101770 - Messerschmidt
Cherey Goulbourn,2456,101769,101769 - Pearson
Goldina Garred,2150,101768,101768 - Randy
Selia Woolerton,2443,101767,101767 - Muir
Lyndel Farrear,2105,101766,101766 - Columbus
Pippo Coldman,2533,101765,101765 - Anthes
Vinson Staples,2438,101764,101764 - Bluestem
Levin Stroder,2139,101763,101763 - Village Green
Estevan Wollen,2416,101762,101762 - Ridge Oak
Jazmin Scrancher,2379,101761,101761 - Pennsylvania
Xena Graine,2143,101760,101760 - Brown
Levin Stroder,2139,101759,101759 - Namekagon
Vinson Staples,2438,101758,101758 - Claremont
Vinson Staples,2438,101757,101757 - Moose
Xena Graine,2143,101756,101756 - School
Devan Christophers,2269,101756,101756 - School
Concordia Vicary,2463,101755,101755 - American
Jazmin Scrancher,2379,101754,101754 - Southridge
Levin Stroder,2139,101753,101753 - Bashford
Mord McTerry,2551,101752,101752 - Lawn
Prudi Sherrin,2465,101751,101751 - Spohn
Estevan Wollen,2416,101751,101751 - Spohn
Levin Stroder,2139,101750,101750 - Eagan
Gar Jeakins,2098,101749,101749 - Beilfuss
Devan Christophers,2269,101748,101748 - Coolidge
Levin Stroder,2139,101747,101747 - Grim
Maye Deuss,2353,101746,101746 - Dryden
Levin Stroder,2139,101745,101745 - Darwin
Levin Stroder,2139,101744,101744 - Surrey
Levin Stroder,2139,101743,101743 - Dexter
Eryn Tathacott,2320,101742,101742 - Clove
Egbert Tissier,2372,101741,101741 - Bluestem
Levin Stroder,2139,101740,101740 - Oak Valley
Lyndel Farrear,2105,101739,101739 - Mifflin
Carilyn Fiddy,2611,101738,101738 - Golf
Xena Graine,2143,101737,101737 - Oxford
Stanislas Caughte,2560,101736,101736 - Anzinger
Jazmin Scrancher,2379,101735,101735 - Onsgard
Goldina Garred,2150,101734,101734 - Arkansas
Vinson Staples,2438,101733,101733 - Kings
Levin Stroder,2139,101732,101732 - Vermont
Xena Graine,2143,101731,101731 - Trailsway
Oberon Fuller,2610,101731,101731 - Trailsway
Hermia Dudden,2470,101730,101730 - Mcbride
Xena Graine,2143,101729,101729 - Spenser
Stanislas Caughte,2560,101728,101728 - Maryland
Stanislas Caughte,2560,101727,101727 - Eagle Crest
Xena Graine,2143,101727,101727 - Eagle Crest
Jazmin Scrancher,2379,101726,101726 - Wayridge
Cletis Jan,2195,101725,101725 - Nova
Levin Stroder,2139,101724,101724 - Vidon
Dukey Livingstone,2153,101723,101723 - Calypso
Paola Guillain,2313,101722,101722 - Granby
Selia Woolerton,2443,101721,101721 - Norway Maple
Lyndel Farrear,2105,101720,101720 - Melby
Xena Graine,2143,101719,101719 - Meadow Vale
Hermia Dudden,2470,101718,101718 - Milwaukee
Rudolf Jellett,2400,101717,101717 - Hanover
Laird O'Brogane,2468,101716,101716 - Grover
Laird O'Brogane,2468,101715,101715 - Pine View
Garwin Aspden,2207,101714,101714 - Pepper Wood
Chrissy Shields,2008,101713,101713 - Schurz
Hatti Croxley,2609,101712,101712 - Steensland
Egbert Tissier,2372,101711,101711 - Sunbrook
Jobi Mourgue,2441,101710,101710 - Graedel
Base Kinnard,2523,101709,101709 - Packers
Toma Klampt,2544,101708,101708 - Fallview
Delilah Kingdon,2159,101707,101707 - Village Green
Delilah Kingdon,2159,101706,101706 - Oriole
Ava Cawte,2072,101705,101705 - Merchant
Gamaliel Kamen,2097,101704,101704 - Spaight
Ava Cawte,2072,101703,101703 - Sullivan
Delilah Kingdon,2159,101702,101702 - Ryan
Ava Cawte,2072,101701,101701 - Muir
Delilah Kingdon,2159,101700,101700 - Spaight
Marjory Barlace,2636,101699,101699 - Granby
Ava Cawte,2072,101698,101698 - Golf Course
Delilah Kingdon,2159,101697,101697 - Green Ridge
Kerby Whawell,2396,101696,101696 - Holy Cross
Delilah Kingdon,2159,101695,101695 - Magdeline
Ava Cawte,2072,101694,101694 - Hauk
Ava Cawte,2072,101693,101693 - Pepper Wood
Delilah Kingdon,2159,101692,101692 - Johnson
Hatti Croxley,2609,101691,101691 - Superior
Marjory Barlace,2636,101690,101690 - Eastwood
Kerby Whawell,2396,101689,101689 - Badeau
Ava Cawte,2072,101688,101688 - Valley Edge
Ava Cawte,2072,101687,101687 - Aberg
Delilah Kingdon,2159,101686,101686 - Ryan
Kerby Whawell,2396,101685,101685 - Manley
Hatti Croxley,2609,101684,101684 - Utah
Gamaliel Kamen,2097,101683,101683 - Darwin
Delilah Kingdon,2159,101682,101682 - Jenifer
Delilah Kingdon,2159,101681,101681 - Rusk
Delilah Kingdon,2159,101680,101680 - Center
Delilah Kingdon,2159,101679,101679 - Fair Oaks
Ava Cawte,2072,101678,101678 - Forest Run
Ava Cawte,2072,101677,101677 - Hovde
Ava Cawte,2072,101676,101676 - Nancy
Gianina Ellard,2228,101675,101675 - Scofield
Marie-jeanne Solly,2378,101674,101674 - Hollow Ridge
Percival Winchester,2179,101673,101673 - Tennessee
Marjory Barlace,2636,101672,101672 - Raven
Delilah Kingdon,2159,101671,101671 - Stuart
Marjory Barlace,2636,101670,101670 - Brentwood
Kerby Whawell,2396,101669,101669 - Clemons
Delilah Kingdon,2159,101668,101668 - Meadow Vale
Jobi Mourgue,2441,101667,101667 - Petterle
Delilah Kingdon,2159,101666,101666 - Nobel
Olivie Duberry,2451,101665,101665 - Menomonie
Paola Guillain,2313,101664,101664 - Duke
Marjory Barlace,2636,101663,101663 - Monica
Kerby Whawell,2396,101662,101662 - Texas
Toma Klampt,2544,101661,101661 - Judy
Kerby Whawell,2396,101660,101660 - 6th
Delilah Kingdon,2159,101659,101659 - Bonner
Toma Klampt,2544,101658,101658 - American
Ava Cawte,2072,101657,101657 - Westend
Delilah Kingdon,2159,101656,101656 - Sachs
Jobi Mourgue,2441,101655,101655 - Miller
Kerby Whawell,2396,101654,101654 - School
Vaughan Noddles,2519,101653,101653 - Eliot
Vaughan Noddles,2519,101652,101652 - Del Mar
Terrence Lister,2664,101651,101651 - Dexter
Vaughan Noddles,2519,101650,101650 - Shelley
Vaughan Noddles,2519,101649,101649 - Dawn
Vaughan Noddles,2519,101648,101648 - Fair Oaks
Anastasie Gergler,2529,101647,101647 - Nelson
Paola Guillain,2313,101647,101647 - Nelson
Hatti Croxley,2609,101646,101646 - Oak Valley
Paola Guillain,2313,101645,101645 - American
Vaughan Noddles,2519,101644,101644 - Oneill
Paola Guillain,2313,101643,101643 - Hovde
Vaughan Noddles,2519,101642,101642 - West
Terrence Lister,2664,101641,101641 - Melrose
Vaughan Noddles,2519,101640,101640 - Meadow Ridge
Hatti Croxley,2609,101639,101639 - Summer Ridge
Douglass Baake,2364,101638,101638 - Bonner
Chrisy Buscher,2018,101637,101637 - Twin Pines
Anastasie Gergler,2529,101636,101636 - Manley
Betty McGirr,2047,101635,101635 - Derek
Paola Guillain,2313,101634,101634 - Scofield
Arlana Digwood,2281,101633,101633 - Upham
Dorelle Page,2673,101632,101632 - Upham
Creight Lawton,2652,101631,101631 - Dapin
Douglass Baake,2364,101630,101630 - Bunting
Elianore Saturley,2388,101629,101629 - Summit
Nonie Jerrems,2016,101628,101628 - Holy Cross
Elianore Saturley,2388,101627,101627 - 6th
Betta Capewell,2175,101626,101626 - Tennyson
Anastasie Gergler,2529,101625,101625 - Brentwood
Bordy Humphries,2260,101624,101624 - Bashford
Elianore Saturley,2388,101623,101623 - Johnson
Jarrid Semple,2240,101622,101622 - Garrison
Arlana Digwood,2281,101621,101621 - Hanson
Vilhelmina Edmundson,2229,101620,101620 - Oakridge
Gamaliel Kamen,2097,101619,101619 - Dakota
Hatti Croxley,2609,101618,101618 - 3rd
Arlana Digwood,2281,101617,101617 - Atwood
Arlana Digwood,2281,101616,101616 - Pepper Wood
Hatti Croxley,2609,101615,101615 - Barnett
Gamaliel Kamen,2097,101614,101614 - Bayside
Josias Harbisher,2009,101613,101613 - Artisan
Bordy Humphries,2260,101612,101612 - Surrey
Arlana Digwood,2281,101611,101611 - Stuart
Paola Guillain,2313,101610,101610 - Merrick
Elianore Saturley,2388,101609,101609 - Colorado
Karna Royds,2030,101608,101608 - Glendale
Josias Harbisher,2009,101607,101607 - Esker
Betty McGirr,2047,101606,101606 - Sauthoff
Dorelle Page,2673,101605,101605 - Springs
Karna Royds,2030,101604,101604 - Tennessee
Arlana Digwood,2281,101603,101603 - Fair Oaks
Josias Harbisher,2009,101602,101602 - Charing Cross
Anastasie Gergler,2529,101601,101601 - Old Shore
Chrisy Buscher,2018,101600,101600 - 5th
Percival Winchester,2179,101599,101599 - Pawling
Federica Blann,2224,101598,101598 - Eagle Crest
Jaymie Wisedale,2256,101597,101597 - Northwestern
Arlana Digwood,2281,101596,101596 - Waxwing
Charmion Cambell,2499,101595,101595 - Maple Wood
El Gatesman,2528,101594,101594 - Daystar
Douglass Baake,2364,101593,101593 - Jana
Josias Harbisher,2009,101592,101592 - Forest Run
El Gatesman,2528,101591,101591 - Dexter
Karrie Greenway,2584,101590,101590 - Morrow
Elianore Saturley,2388,101589,101589 - Basil
Elianore Saturley,2388,101588,101588 - Hooker
Arlana Digwood,2281,101587,101587 - Main
Josias Harbisher,2009,101586,101586 - Boyd
Douglass Baake,2364,101585,101585 - Crownhardt
Douglass Baake,2364,101584,101584 - Fair Oaks
Concordia Banker,2082,101583,101583 - Riverside
Elianore Saturley,2388,101582,101582 - Warner
Paola Guillain,2313,101581,101581 - Springs
Charmion Cambell,2499,101580,101580 - Florence
Hatti Croxley,2609,101579,101579 - Magdeline
Arlana Digwood,2281,101578,101578 - Gateway
Josias Harbisher,2009,101577,101577 - Muir
Jarrid Semple,2240,101576,101576 - Swallow
Hatti Croxley,2609,101575,101575 - Oak
Milo Moiser,2564,101574,101574 - Loeprich
Concordia Banker,2082,101573,101573 - Melrose
El Gatesman,2528,101572,101572 - Badeau
Jarrid Semple,2240,101571,101571 - Moulton
Hatti Croxley,2609,101570,101570 - Hintze
Federica Blann,2224,101569,101569 - Butterfield
Betty McGirr,2047,101568,101568 - Pepper Wood
Elianore Saturley,2388,101567,101567 - Sugar
Josias Harbisher,2009,101566,101566 - Debra
Arlana Digwood,2281,101565,101565 - Green Ridge
Erastus Pallasch,2614,101564,101564 - Grim
Karrie Greenway,2584,101563,101563 - Northport
Betty McGirr,2047,101562,101562 - Esch
Elianore Saturley,2388,101561,101561 - Warrior
Karna Royds,2030,101560,101560 - Ridge Oak
Milo Moiser,2564,101559,101559 - Trailsway
Kit Sparks,2069,101558,101558 - Sherman
Vilhelmina Edmundson,2229,101558,101558 - Sherman
Douglass Baake,2364,101557,101557 - Ohio
Josias Harbisher,2009,101556,101556 - Hooker
Elianore Saturley,2388,101555,101555 - Spaight
Chrisy Buscher,2018,101554,101554 - Schlimgen
Elianore Saturley,2388,101553,101553 - Hoard
Elianore Saturley,2388,101552,101552 - Ronald Regan
Josias Harbisher,2009,101551,101551 - Katie
Douglass Baake,2364,101550,101550 - Longview
Betta Capewell,2175,101549,101549 - Center
Elianore Saturley,2388,101548,101548 - Derek
Bone Bennis,2120,101547,101547 - Tennessee
Elianore Saturley,2388,101546,101546 - Montana
Karna Royds,2030,101545,101545 - Lindbergh
Elianore Saturley,2388,101544,101544 - Golf View
Josias Harbisher,2009,101543,101543 - Del Sol
Curry Jowett,2386,101542,101542 - Delladonna
Douglass Baake,2364,101541,101541 - Roth
Concordia Banker,2082,101540,101540 - Morningstar
El Gatesman,2528,101539,101539 - Warbler
Karna Royds,2030,101538,101538 - Union
Josias Harbisher,2009,101537,101537 - Warbler
Bordy Humphries,2260,101536,101536 - Miller
Josias Harbisher,2009,101535,101535 - Schmedeman
Karrie Greenway,2584,101534,101534 - Carey
Federica Blann,2224,101533,101533 - Ilene
Giacinta Raggles,2038,101532,101532 - Killdeer
Basile Keat,2255,101531,101531 - Park Meadow
Karna Royds,2030,101530,101530 - Sage
Milo Moiser,2564,101529,101529 - Northwestern
Betta Capewell,2175,101528,101528 - Ohio
Karrie Greenway,2584,101527,101527 - Raven
Karrie Greenway,2584,101526,101526 - Longview
Karrie Greenway,2584,101525,101525 - New Castle
Paola Guillain,2313,101524,101524 - Schlimgen
Charmion Cambell,2499,101523,101523 - Nobel
Arlana Digwood,2281,101522,101522 - 5th
Karna Royds,2030,101521,101521 - Brickson Park
Betty McGirr,2047,101520,101520 - Arapahoe
Bordy Humphries,2260,101519,101519 - Russell
Jarrid Semple,2240,101518,101518 - Pleasure
Anastasie Gergler,2529,101517,101517 - Basil
Betta Capewell,2175,101516,101516 - School
Hatti Croxley,2609,101515,101515 - Helena
Elianore Saturley,2388,101514,101514 - Shelley
Elianore Saturley,2388,101513,101513 - Helena
Karna Royds,2030,101512,101512 - Colorado
Hagen Hentzeler,2569,101511,101511 - Melvin
Paola Guillain,2313,101510,101510 - New Castle
Josias Harbisher,2009,101509,101509 - Bluestem
Karrie Greenway,2584,101508,101508 - Vernon
Karrie Greenway,2584,101507,101507 - Reinke
Hatti Croxley,2609,101506,101506 - Eagle Crest
Arlana Digwood,2281,101505,101505 - Becker
Dorelle Page,2673,101504,101504 - Maple
Anastasie Gergler,2529,101503,101503 - Surrey
Base Kinnard,2523,101502,101502 - Nelson
